sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
140,1373045,1673045,0.661010742,-0.0989379883,-0.635437012,0.38659668,1.9921875,-2.17578125,-2.26953125,-7.6875,6.0703125,0.875,0.197265625,-2.49804688,2.48632812
141,1383385,1683385,0.65020752,-0.11315918,-0.639404297,0.39440918,1.9921875,-2.17578125,-2.26953125,-7.6875,6.0703125,0.875,-0.2265625,-2.91210938,2.84179688
142,1391034,1691034,0.638977051,-0.127075195,-0.643188477,0.402404785,2.04296875,-2.7578125,-2.8671875,-7.28125,6.4609375,1.28125,-0.2265625,-2.91210938,2.84179688
143,1404926,1704926,0.625915527,-0.143493652,-0.646911621,0.411315918,2.04296875,-2.7578125,-2.8671875,-7.28125,6.4609375,1.28125,-0.083984375,-3.13671875,3.21484375
144,1411477,1711477,0.61328125,-0.160095215,-0.649841309,0.419494629,2.96875,-4.42578125,-4.38671875,-6.7890625,6.8671875,1.7265625,-0.083984375,-3.13671875,3.21484375
145,1425119,1725119,0.600891113,-0.176635742,-0.652099609,0.427124023,2.96875,-4.42578125,-4.38671875,-6.7890625,6.8671875,1.7265625,0.125,-2.95898438,3.16210938
146,1434327,1734327,0.589294434,-0.192138672,-0.653808594,0.433959961,3.45703125,-3.078125,-3.34375,-6.203125,7.28125,2.1015625,0.125,-2.95898438,3.16210938
147,1445286,1745286,0.576538086,-0.209411621,-0.655212402,0.440979004,3.45703125,-3.078125,-3.34375,-6.203125,7.28125,2.1015625,0.314453125,-2.99609375,3.25195312
148,1453078,1753078,0.563659668,-0.226928711,-0.65612793,0.447509766,3.4140625,-2.328125,-2.4921875,-5.5859375,7.640625,2.3984375,0.314453125,-2.99609375,3.25195312
149,1465325,1765325,0.55078125,-0.244812012,-0.656433105,0.453735352,3.4140625,-2.328125,-2.4921875,-5.5859375,7.640625,2.3984375,0.5390625,-3.0546875,3.453125
