sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
103,1005626,1305626,0.475769043,0.24230957,-0.620788574,0.574035645,3.00390625,-0.83984375,-2.1015625,-8.7109375,1.9453125,3.3125,0.822265625,-4.01171875,1.75976562
104,1013875,1313875,0.468139648,0.223388672,-0.626342773,0.581970215,4.08984375,-1.8203125,-2.71875,-8.34375,2.2734375,3.96875,0.822265625,-4.01171875,1.75976562
105,1027918,1327918,0.461120605,0.204772949,-0.631347656,0.588928223,4.08984375,-1.8203125,-2.71875,-8.34375,2.2734375,3.96875,1.05859375,-3.76757812,1.73242188
106,1034098,1334098,0.453735352,0.187805176,-0.635498047,0.595825195,4.78125,1.34375,1.53125,-7.921875,2.6328125,4.546875,1.05859375,-3.76757812,1.73242188
107,1045822,1345822,0.443908691,0.170227051,-0.639526367,0.604125977,4.78125,1.34375,1.53125,-7.921875,2.6328125,4.546875,0.255859375,-3.95703125,1.77734375
108,1055185,1355185,0.432556152,0.154785156,-0.642578125,0.61315918,4.34765625,2.203125,2.63671875,-7.453125,2.9609375,5.0859375,0.255859375,-3.95703125,1.77734375
109,1064982,1364982,0.41986084,0.141113281,-0.644897461,0.62286377,4.34765625,2.203125,2.63671875,-7.453125,2.9609375,5.0859375,-0.65625,-3.72460938,1.71484375
110,1072302,1372302,0.407348633,0.127990723,-0.646789551,0.631958008,3.48046875,1.6953125,4.02734375,-6.9296875,3.1640625,5.6484375,-0.65625,-3.72460938,1.71484375
111,1084482,1384482,0.395080566,0.114013672,-0.648498535,0.640625,3.48046875,1.6953125,4.02734375,-6.9296875,3.1640625,5.6484375,-0.28515625,-3.65039062,1.70703125
112,1096893,1396893,0.384094238,0.0998535156,-0.650146484,0.647949219,3.26953125,-0.0859375,1.828125,-6.375,3.3359375,6.1640625,-0.28515625,-3.65039062,1.70703125
113,1105553,1405553,0.374816895,0.0853881836,-0.651977539,0.653564453,3.26953125,-0.0859375,1.828125,-6.375,3.3359375,6.1640625,0.48046875,-3.203125,1.31640625
114,1114021,1414021,0.367614746,0.0719604492,-0.653808594,0.657470703,3.59765625,1.296875,1.4609375,-5.8203125,3.5234375,6.5703125,0.48046875,-3.203125,1.31640625
115,1125195,1425195,0.360778809,0.0584106445,-0.655700684,0.660644531,3.59765625,1.296875,1.4609375,-5.8203125,3.5234375,6.5703125,0.6484375,-2.79101562,1.02539062
116,1135173,1435173,0.353637695,0.0452270508,-0.657470703,0.663757324,3.12890625,2.6171875,2.91796875,-5.3515625,3.734375,6.8359375,0.6484375,-2.79101562,1.02539062
