sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
101,976032,1276032,0.634094238,0.515441895,-0.498535156,0.289306641,1.97265625,-0.87890625,-1.85546875,-8.78125,-1.5078125,-3.484375,0.46875,-2.27148438,1.04882812
102,990308,1290308,0.631652832,0.507019043,-0.50579834,0.296813965,1.97265625,-0.87890625,-1.85546875,-8.78125,-1.5078125,-3.484375,0.51171875,-2.48242188,1.17773438
103,996555,1296555,0.62902832,0.498168945,-0.513183594,0.30456543,2.08203125,-0.5078125,-1.875,-8.96875,-1.34375,-3.046875,0.51171875,-2.48242188,1.17773438
104,1009819,1309819,0.626159668,0.489257812,-0.520507812,0.31237793,2.08203125,-0.5078125,-1.875,-8.96875,-1.34375,-3.046875,0.509765625,-2.69921875,1.265625
105,1018672,1318672,0.622924805,0.479553223,-0.528320312,0.320739746,2.01953125,-0.265625,-1.3671875,-9.1328125,-1.1640625,-2.59375,0.509765625,-2.69921875,1.265625
106,1028853,1328853,0.619384766,0.469360352,-0.536376953,0.329101562,2.01953125,-0.265625,-1.3671875,-9.1328125,-1.1640625,-2.59375,0.607421875,-2.8046875,1.27734375
107,1035768,1335768,0.615966797,0.459289551,-0.544189453,0.336853027,2.3359375,-0.1328125,-1.38671875,-9.296875,-0.953125,-2.078125,0.607421875,-2.8046875,1.27734375
108,1050262,1350262,0.612121582,0.448486328,-0.552429199,0.344909668,2.3359375,-0.1328125,-1.38671875,-9.296875,-0.953125,-2.078125,0.681640625,-2.85742188,1.28125
109,1056032,1356032,0.608093262,0.43737793,-0.56072998,0.352905273,2.25390625,0.421875,-0.5390625,-9.40625,-0.7421875,-1.546875,0.681640625,-2.85742188,1.28125
110,1071153,1371153,0.604003906,0.426086426,-0.568847656,0.360656738,2.25390625,0.421875,-0.5390625,-9.40625,-0.7421875,-1.546875,0.7734375,-2.92382812,1.328125
111,1076397,1376397,0.599914551,0.414611816,-0.576721191,0.368164062,2.4921875,0.2734375,-0.359375,-9.4921875,-0.515625,-1,0.7734375,-2.92382812,1.328125
112,1090056,1390056,0.59564209,0.402832031,-0.584533691,0.375854492,2.4921875,0.2734375,-0.359375,-9.4921875,-0.515625,-1,0.734375,-2.90820312,1.37304688
113,1098798,1398798,0.591430664,0.391723633,-0.591552734,0.383178711,2.23046875,0.3359375,-0.19140625,-9.5390625,-0.2734375,-0.4375,0.734375,-2.90820312,1.37304688
114,1109965,1409965,0.586669922,0.379577637,-0.598876953,0.391235352,2.23046875,0.3359375,-0.19140625,-9.5390625,-0.2734375,-0.4375,0.654296875,-2.94921875,1.44921875
115,1116335,1416335,0.581726074,0.367431641,-0.605895996,0.399414062,2.40234375,0.234375,-0.41796875,-9.5546875,-0.015625,0.09375,0.654296875,-2.94921875,1.44921875
116,1130608,1430608,0.576538086,0.355529785,-0.612487793,0.407531738,2.40234375,0.234375,-0.41796875,-9.5546875,-0.015625,0.09375,0.5234375,-2.9453125,1.46875
117,1136487,1436487,0.571044922,0.34375,-0.618713379,0.415893555,2.0234375,0.06640625,-0.09765625,-9.5234375,0.265625,0.65625,0.5234375,-2.9453125,1.46875
118,1150192,1450192,0.565063477,0.331542969,-0.624938965,0.424560547,2.0234375,0.06640625,-0.09765625,-9.5234375,0.265625,0.65625,0.458984375,-3.08984375,1.56054688
119,1156564,1456564,0.558959961,0.319152832,-0.63092041,0.433227539,2.1015625,0.0859375,0.07421875,-9.4453125,0.5546875,1.2109375,0.458984375,-3.08984375,1.56054688
120,1169060,1469060,0.552429199,0.30670166,-0.636535645,0.442260742,2.1015625,0.0859375,0.07421875,-9.4453125,0.5546875,1.2109375,0.283203125,-3.12695312,1.66210938
121,1179689,1479689,0.545959473,0.294555664,-0.641723633,0.45098877,2.296875,-0.3046875,-0.7265625,-9.3359375,0.8671875,1.78125,0.283203125,-3.12695312,1.66210938
122,1190929,1490929,0.539611816,0.28137207,-0.647155762,0.45916748,2.296875,-0.3046875,-0.7265625,-9.3359375,0.8671875,1.78125,0.67578125,-3.04101562,1.61523438
123,1196167,1496167,0.533691406,0.267272949,-0.652648926,0.466674805,2.5078125,-0.83984375,-1.15625,-9.1640625,1.171875,2.328125,0.67578125,-3.04101562,1.61523438
124,1210903,1510903,0.528076172,0.252807617,-0.657775879,0.473937988,2.5078125,-0.83984375,-1.15625,-9.1640625,1.171875,2.328125,0.857421875,-3.03710938,1.73632812
125,1220386,1520386,0.522033691,0.238342285,-0.662597656,0.481323242,2.34375,-0.00390625,-0.76171875,-8.9609375,1.5234375,2.8515625,0.857421875,-3.03710938,1.73632812
126,1230030,1530030,0.515014648,0.223754883,-0.667297363,0.489257812,2.34375,-0.00390625,-0.76171875,-8.9609375,1.5234375,2.8515625,0.5546875,-3.25,1.78320312
127,1236407,1536407,0.507141113,0.209838867,-0.67175293,0.497558594,2.23046875,0.609375,1.01953125,-8.6953125,1.8671875,3.3671875,0.5546875,-3.25,1.78320312
128,1249058,1549058,0.498168945,0.196411133,-0.67578125,0.506530762,2.23046875,0.609375,1.01953125,-8.6953125,1.8671875,3.3671875,0.03515625,-3.36328125,1.79492188
129,1259671,1559671,0.488647461,0.183959961,-0.679443359,0.515563965,2.609375,1.01171875,1.125,-8.3828125,2.1953125,3.9140625,0.03515625,-3.36328125,1.79492188
